antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
국수,김치,0.0572116879079888,0.1869754429592788,0.011656823127137,0.2037489812550937,1.0897098465463615,0.0009596424380928,1.0210656412374255,0.0873202657478692
국수,사과,0.0572116879079888,0.3136307118433323,0.0181535592166614,0.317305080141266,1.011715588299175,0.0002102168123203,1.0053821526879003,0.0122826328496579
사과,국수,0.3136307118433323,0.0572116879079888,0.0181535592166614,0.0578819564894197,1.011715588299175,0.0002102168123203,1.0007114486194677,0.0168712716203755
국수,호박,0.0572116879079888,0.1736244948709978,0.0101492073360273,0.1773974463461016,1.0217305252804745,0.0002158569222856,1.0045866031637574,0.0225589907399653
호박,국수,0.1736244948709978,0.0572116879079888,0.0101492073360273,0.0584549279384119,1.0217305252804745,0.0002158569222856,1.0013204254021542,0.025736910968714
김치,김,0.1869754429592788,0.1724743549891203,0.0338358719303699,0.1809642560266001,1.0492241355998426,0.0015874030071632,1.010365727137002,0.0577040323635103
김,김치,0.1724743549891203,0.1869754429592788,0.0338358719303699,0.196179147517347,1.0492241355998426,0.0015874030071632,1.0114499450090677,0.0566928597737773
낙지,김,0.1013211066210755,0.1724743549891203,0.0183866956792042,0.181469550544562,1.0521538147280456,0.0009114031679503,1.0109894452447383,0.0551572117306153
김,낙지,0.1724743549891203,0.1013211066210755,0.0183866956792042,0.1066053888438316,1.0521538147280456,0.0009114031679503,1.0059148355684815,0.0598998016542251
도라,김,0.120158532794529,0.1724743549891203,0.0218215728940006,0.1816065192083818,1.0529479540296736,0.0010973074538251,1.0111586473177034,0.0571528446822126
김,도라,0.1724743549891203,0.120158532794529,0.0218215728940006,0.1265206812652068,1.0529479540296731,0.0010973074538251,1.007283685296514,0.0607660234136952
딸기,김,0.1181069319241529,0.1724743549891203,0.020578178427106,0.1742334517699697,1.0101991787762326,0.0002077615237437,1.0021302591932548,0.0114483332890514
김,딸기,0.1724743549891203,0.1181069319241529,0.020578178427106,0.1193115256375596,1.0101991787762326,0.0002077615237437,1.0013677863949324,0.0122004747883115
배,김,0.0594031706558905,0.1724743549891203,0.01038234379857,0.1747776033490319,1.0133541497230525,0.0001368202553867,1.0027910638020234,0.0140104305088225
김,배,0.1724743549891203,0.0594031706558905,0.01038234379857,0.0601964494908533,1.0133541497230525,0.0001368202553867,1.0008440900596012,0.0159247832303386
김,블루,0.1724743549891203,0.1019272614236866,0.0181380167858253,0.1051635577183022,1.0317510374497665,0.0005581781159675,1.0036166344392092,0.0371878905886562
블루,김,0.1019272614236866,0.1724743549891203,0.0181380167858253,0.1779505946935041,1.0317510374497665,0.0005581781159675,1.0066616917049434,0.0342666376832201
사과,김,0.3136307118433323,0.1724743549891203,0.0557506994093876,0.1777590564448188,1.0306405056915964,0.0016574446794302,1.0064271932663054,0.0433142580074567
김,사과,0.1724743549891203,0.3136307118433323,0.0557506994093876,0.3232405154546273,1.0306405056915964,0.0016574446794302,1.0141997324466765,0.0359258672100989
상추,김,0.1449642524090768,0.1724743549891203,0.0251476530929437,0.1734748579393159,1.0058008795003683,0.0001450371622081,1.0012104930621968,0.0067452423932068
김,상추,0.1724743549891203,0.1449642524090768,0.0251476530929437,0.1458051725691628,1.0058008795003683,0.0001450371622081,1.0009844594383874,0.006969479927455
수박,김,0.0777121541809139,0.1724743549891203,0.0136773391358408,0.176,1.0204415607821933,0.0002739854686726,1.004278695401553,0.0217199803903544
김,수박,0.1724743549891203,0.0777121541809139,0.0136773391358408,0.0793007119041182,1.0204415607821933,0.0002739854686726,1.0017253817220708,0.0242071941168534
김,전복,0.1724743549891203,0.0686198321417469,0.0119676717438607,0.0693881229161034,1.0111963371284474,0.0001325104557512,1.000825575939095,0.0133800894745995
전복,김,0.0686198321417469,0.1724743549891203,0.0119676717438607,0.17440543601359,1.0111963371284476,0.0001325104557512,1.0023390185797074,0.011888128558967
키위,김,0.1144855455393223,0.1724743549891203,0.0197544295927883,0.1725495519956557,1.0004359894926995,8.608970316129755e-06,1.000090877957365,0.0004921427160294
김,키위,0.1724743549891203,0.1144855455393223,0.0197544295927883,0.1145354600342434,1.0004359894926995,8.608970316129755e-06,1.00005637096989,0.0005266295870455
토마,김,0.2110506683245259,0.1724743549891203,0.0370531551134597,0.1755652109875543,1.0179206699954262,0.0006523272241643,1.0037490606165909,0.0223147074016687
김,토마,0.1724743549891203,0.2110506683245259,0.0370531551134597,0.2148328377038839,1.0179206699954262,0.0006523272241643,1.0048170244006354,0.0212744748120148
김,파프,0.1724743549891203,0.1067143301212309,0.0192726142368666,0.1117419122285302,1.047112530262691,0.0008671289811112,1.0056600465298469,0.0543702852351329
파프,김,0.1067143301212309,0.1724743549891203,0.0192726142368666,0.1806000582580832,1.047112530262691,0.0008671289811112,1.0099166510210984,0.050367767978115
호박,김,0.1736244948709978,0.1724743549891203,0.030105688529686,0.1733953988004655,1.0053401783204423,0.0001599157664988,1.0011142495577796,0.0064278433504029
김,호박,0.1724743549891203,0.1736244948709978,0.030105688529686,0.1745516806344056,1.0053401783204423,0.0001599157664988,1.0011232511371764,0.0064189095861911
김치,냉동,0.1869754429592788,0.2949642524090767,0.0564034815045073,0.3016625103906899,1.022708711062124,0.0012524097531676,1.009591720452185,0.0273109536967203
냉동,김치,0.2949642524090767,0.1869754429592788,0.0564034815045073,0.1912214142691537,1.022708711062124,0.0012524097531676,1.0052498562459318,0.0314941137488524
김치,라면,0.1869754429592788,0.1235934100093254,0.0233447311159465,0.1248545303408146,1.0102037829637842,0.0002357985326051,1.0014410408043135,0.0124236314239523
라면,김치,0.1235934100093254,0.1869754429592788,0.0233447311159465,0.1888832997987927,1.0102037829637842,0.0002357985326051,1.0023521360601264,0.0115251500281433
김치,마른,0.1869754429592788,0.0970469381411252,0.0186042897109107,0.099501246882793,1.0252899142278833,0.0004588954641321,1.0027254993226495,0.030338702807487
마른,김치,0.0970469381411252,0.1869754429592788,0.0186042897109107,0.1917040358744394,1.025289914227883,0.0004588954641321,1.005850076116953,0.0273171568414288
김치,미역,0.1869754429592788,0.0948088281007149,0.0180913894933167,0.0967581047381546,1.0205600752217816,0.0003644668627354,1.0021580892645316,0.0247789250049762
미역,김치,0.0948088281007149,0.1869754429592788,0.0180913894933167,0.1908196721311475,1.0205600752217816,0.0003644668627354,1.0047507694384925,0.0222559334994901
김치,밤,0.1869754429592788,0.0865247124650295,0.0168946223189306,0.0903574397339983,1.0442963306063324,0.0007166258788575,1.004213443209878,0.0521723424697117
밤,김치,0.0865247124650295,0.1869754429592788,0.0168946223189306,0.1952577689958685,1.0442963306063324,0.0007166258788575,1.010291899340557,0.0464351868135133
김치,빵,0.1869754429592788,0.0923375815977618,0.0174541498290332,0.0933499584372402,1.0109638656542732,0.0001892896080031,1.0011166125771451,0.0133390348959121
빵,김치,0.0923375815977618,0.1869754429592788,0.0174541498290332,0.1890254165965325,1.010963865654273,0.0001892896080031,1.0025277902405407,0.0119482339664234
김치,생선,0.1869754429592788,0.1234846129934721,0.0237799191793596,0.1271820448877805,1.0299424503561738,0.00069132896625,1.0042362005417649,0.0357577938458886
생선,김치,0.1234846129934721,0.1869754429592788,0.0237799191793596,0.1925739458779106,1.0299424503561738,0.00069132896625,1.00693376550094,0.0331676601840311
김치,소시,0.1869754429592788,0.0579732670189617,0.0111905502020516,0.0598503740648379,1.0323788384267214,0.0003509729213846,1.0019966045766482,0.0385761167399477
소시,김치,0.0579732670189617,0.1869754429592788,0.0111905502020516,0.193029490616622,1.0323788384267214,0.0003509729213846,1.0075021919474718,0.0332934609250399
김치,스낵,0.1869754429592788,0.1091234069008393,0.0223500155424308,0.1195344970906068,1.095406572113608,0.0019466181999207,1.0118245293601684,0.1071270847352987
스낵,김치,0.1091234069008393,0.1869754429592788,0.0223500155424308,0.204814129041447,1.095406572113608,0.0019466181999207,1.0224333539285158,0.0977654495455866
김치,잼,0.1869754429592788,0.1137861361516941,0.0230649673608952,0.1233582709891936,1.084123911411654,0.0017897541513074,1.0109190955902825,0.0954414152411936
잼,김치,0.1137861361516941,0.1869754429592788,0.0230649673608952,0.20270454855894,1.084123911411654,0.0017897541513074,1.0197280764254102,0.0875592422046483
김치,즉석,0.1869754429592788,0.1967827168169101,0.0371464096984768,0.198669991687448,1.0095906535953247,0.0003528740549047,1.002355178080142,0.0116842064006898
즉석,김치,0.1967827168169101,0.1869754429592788,0.0371464096984768,0.1887686596635336,1.0095906535953247,0.0003528740549047,1.002210487459115,0.0118268704274479
김치,치즈,0.1869754429592788,0.0865868821883742,0.0165682312713708,0.0886118038237738,1.0233860093379306,0.0003786106197366,1.0022217992770757,0.028106902026919
치즈,김치,0.0865868821883742,0.1869754429592788,0.0165682312713708,0.1913480524142882,1.0233860093379308,0.0003786106197366,1.005407282413731,0.0250178162811709
김치,카레,0.1869754429592788,0.0567609574137395,0.0108797015853279,0.0581878636741479,1.0251388687827712,0.0002667964301012,1.001515064634838,0.030161946636808
카레,김치,0.0567609574137395,0.1869754429592788,0.0108797015853279,0.1916757940854326,1.025138868782771,0.0002667964301012,1.005814933032762,0.0259980791683929
김치,커피,0.1869754429592788,0.1755517562946845,0.0337426173453528,0.1804655029093931,1.027990301654746,0.0009187499498748,1.0059957776422503,0.0334899807607991
커피,김치,0.1755517562946845,0.1869754429592788,0.0337426173453528,0.1922089420097388,1.0279903016547458,0.0009187499498748,1.0064787781428042,0.0330259382335263
김치,혼합,0.1869754429592788,0.0858719303699098,0.0166614858563879,0.0891105569409808,1.0377146124131602,0.0006055436377056,1.0035554551606118,0.0447021131201192
혼합,김치,0.0858719303699098,0.1869754429592788,0.0166614858563879,0.194027149321267,1.0377146124131602,0.0006055436377056,1.0087493100494014,0.0397580130462201
낙지,마른,0.1013211066210755,0.0970469381411252,0.0104134286602424,0.1027764994631078,1.0590390735836577,0.0005805254935965,1.0063858796816556,0.0620330319485741
마른,낙지,0.0970469381411252,0.1013211066210755,0.0104134286602424,0.1073030108904548,1.0590390735836577,0.0005805254935965,1.0067009347430935,0.0617393958327338
낙지,생선,0.1013211066210755,0.1234846129934721,0.0125738265464718,0.1240987881576929,1.0049736979315245,6.222890729802415e-05,1.0007011922759292,0.0055070645651665
생선,낙지,0.1234846129934721,0.1013211066210755,0.0125738265464718,0.1018250471994965,1.0049736979315242,6.222890729802415e-05,1.0005610717342426,0.0056463158120843
낙지,스낵,0.1013211066210755,0.1091234069008393,0.0116101958346285,0.1145881270133456,1.050078349528366,0.0005536914891735,1.006171952601079,0.0530669052092565
스낵,낙지,0.1091234069008393,0.1013211066210755,0.0116101958346285,0.1063951004130465,1.050078349528366,0.0005536914891735,1.005678117694203,0.0535316653483909
낙지,잼,0.1013211066210755,0.1137861361516941,0.0121075536213863,0.1194968553459119,1.0501881809801905,0.0005786163883603,1.006485745370576,0.053177729089504
잼,낙지,0.1137861361516941,0.1013211066210755,0.0121075536213863,0.1064062286572872,1.0501881809801905,0.0005786163883603,1.0056906417650728,0.0539256997436681
낙지,즉석,0.1013211066210755,0.1967827168169101,0.020329499533727,0.2006442705936493,1.0196234396963428,0.000391256901936,1.0048308326752182,0.0214156264294946
즉석,낙지,0.1967827168169101,0.1013211066210755,0.020329499533727,0.1033093752468209,1.0196234396963428,0.000391256901936,1.0022173407091133,0.0239608532630238
냉동,닭고,0.2949642524090767,0.0415138327634442,0.0128225054398507,0.043471387922858,1.0471542863933685,0.000577408794146,1.0020465202344162,0.063870360053068
닭고,냉동,0.0415138327634442,0.2949642524090767,0.0128225054398507,0.3088730812429801,1.0471542863933685,0.000577408794146,1.0201248547212112,0.0469812591857703
도라,냉동,0.120158532794529,0.2949642524090767,0.0359807273857631,0.2994437976975811,1.0151867395859613,0.0005382555894533,1.0063942696871175,0.0170025547914654
냉동,도라,0.2949642524090767,0.120158532794529,0.0359807273857631,0.1219833491411107,1.0151867395859613,0.0005382555894533,1.0020783391121304,0.0212181478812677
냉동,돼지,0.2949642524090767,0.055362138638483,0.0171433012123096,0.0581199283380756,1.049813641008363,0.0008134493770417,1.002927962680776,0.067301529994852
돼지,냉동,0.055362138638483,0.2949642524090767,0.0171433012123096,0.3096574957888826,1.049813641008363,0.0008134493770417,1.0212839906136106,0.050230873072929
배,냉동,0.0594031706558905,0.2949642524090767,0.0184954926950575,0.3113553113553113,1.0555696455158992,0.0009736808718139,1.0238019100655429,0.0559689581903682
냉동,배,0.2949642524090767,0.0594031706558905,0.0184954926950575,0.0627041837917588,1.055569645515899,0.0009736808718139,1.003521847722763,0.0746688728840153
냉동,블루,0.2949642524090767,0.1019272614236866,0.0304320795772458,0.1031720940035831,1.012212950318777,0.0003671811113036,1.001388039524164,0.0171134497252137
블루,냉동,0.1019272614236866,0.2949642524090767,0.0304320795772458,0.2985666361695639,1.012212950318777,0.0003671811113036,1.0051357462394075,0.0134349850547773
사과,냉동,0.3136307118433323,0.2949642524090767,0.0951352191482747,0.3033351504038852,1.0283793643685306,0.0026253706968796,1.0120156743944544,0.0402060555175273
냉동,사과,0.2949642524090767,0.3136307118433323,0.0951352191482747,0.3225313520918959,1.0283793643685306,0.0026253706968796,1.0131380843616111,0.0391415638135338
냉동,상추,0.2949642524090767,0.1449642524090768,0.0431613304320795,0.1463273263779113,1.00940282825719,0.0004020580941955,1.0015967173495797,0.0132124345462644
상추,냉동,0.1449642524090768,0.2949642524090767,0.0431613304320795,0.2977377506164897,1.00940282825719,0.0004020580941955,1.003949376760388,0.010894560483661
수박,냉동,0.0777121541809139,0.2949642524090767,0.0240130556419023,0.309,1.0475845716092318,0.0010907481808302,1.0203122251677614,0.0492504932902707
냉동,수박,0.2949642524090767,0.0777121541809139,0.0240130556419023,0.0814100537464432,1.0475845716092318,0.0010907481808302,1.0040256259940696,0.0644267067555369
키위,냉동,0.1144855455393223,0.2949642524090767,0.0355610817531861,0.3106163453706217,1.0530643724916118,0.0017919384015346,1.0227044735633597,0.0569052660752383
냉동,키위,0.2949642524090767,0.1144855455393223,0.0355610817531861,0.1205606491727263,1.0530643724916116,0.0017919384015346,1.006907927906216,0.0714721711866899
토마,냉동,0.2110506683245259,0.2949642524090767,0.0639881877525645,0.3031887473304367,1.0278830226177835,0.0017357851497846,1.0118030455017064,0.0343832595369929
냉동,토마,0.2949642524090767,0.2110506683245259,0.0639881877525645,0.216935398882917,1.0278830226177835,0.0017357851497846,1.007515000103435,0.038475566274796
냉동,파프,0.2949642524090767,0.1067143301212309,0.0329810382343798,0.111813678996733,1.0477850432056228,0.0015041256288355,1.0057413053487945,0.0646857548623098
파프,냉동,0.1067143301212309,0.2949642524090767,0.0329810382343798,0.3090591319545587,1.0477850432056228,0.0015041256288355,1.020399545311821,0.0510539585214897
풋고,냉동,0.0839757538078955,0.2949642524090767,0.0264065899906745,0.314454932444938,1.0660781090477032,0.0016367445482399,1.0284309244691572,0.0676646144525409
냉동,풋고,0.2949642524090767,0.0839757538078955,0.0264065899906745,0.0895247128253767,1.0660781090477032,0.0016367445482399,1.0060945740050788,0.0879138790615361
호박,냉동,0.1736244948709978,0.2949642524090767,0.0517096673919801,0.2978247247336855,1.0096976915041271,0.0004966480624526,1.004073729772846,0.0116225002870801
냉동,호박,0.2949642524090767,0.1736244948709978,0.0517096673919801,0.1753082516598166,1.0096976915041271,0.0004966480624526,1.0020416801698424,0.0136227837785759
사과,당면,0.3136307118433323,0.0407522536524712,0.0131955237799191,0.0420734426879429,1.0324200238528782,0.0004143654576745,1.001379217462327,0.045750839583685
당면,사과,0.0407522536524712,0.3136307118433323,0.0131955237799191,0.3237986270022883,1.0324200238528782,0.0004143654576745,1.015036815311214,0.0327360385439436
도라,마른,0.120158532794529,0.0970469381411252,0.0117345352813179,0.0976587763549346,1.0063045596855376,7.35175820789618e-05,1.000678056369117,0.0071206705600715
마른,도라,0.0970469381411252,0.120158532794529,0.0117345352813179,0.1209160794362587,1.0063045596855376,7.35175820789618e-05,1.000861745533059,0.0069384129670732
도라,빵,0.120158532794529,0.0923375815977618,0.0112060926328877,0.0932608976846462,1.009999353144275,0.0001109443063056,1.0010182819782742,0.0112524316681019
빵,도라,0.0923375815977618,0.120158532794529,0.0112060926328877,0.1213600403972395,1.009999353144275,0.0001109443063056,1.0013674629631617,0.0109075310244966
도라,생선,0.120158532794529,0.1234846129934721,0.0149207336027354,0.1241753977493209,1.0055940958075906,8.300368273961127e-05,1.0007887249959335,0.0063227026621208
생선,도라,0.1234846129934721,0.120158532794529,0.0149207336027354,0.1208307111390811,1.0055940958075906,8.300368273961127e-05,1.0007645607655644,0.0063466951857434
스낵,도라,0.1091234069008393,0.120158532794529,0.0132732359341,0.1216350947158524,1.012288448327247,0.0001611274673548,1.0016810347413023,0.0136262144072044
도라,스낵,0.120158532794529,0.1091234069008393,0.0132732359341,0.1104643642478334,1.012288448327247,0.0001611274673548,1.0015074801875252,0.0137971167766
도라,잼,0.120158532794529,0.1137861361516941,0.013692881566677,0.113956797309533,1.0014998414008136,2.050639433094116e-05,1.0001926104250003,0.0017021194172848
잼,도라,0.1137861361516941,0.120158532794529,0.013692881566677,0.1203387515366753,1.0014998414008136,2.050639433094116e-05,1.000204872889946,0.0016898801819231
도라,즉석,0.120158532794529,0.1967827168169101,0.0246036680136773,0.2047600569137239,1.0405388248818417,0.0009585454816361,1.0100313624411952,0.0442800843507122
즉석,도라,0.1967827168169101,0.120158532794529,0.0246036680136773,0.1250296185135455,1.0405388248818417,0.0009585454816361,1.0055671435537523,0.0485042530817057
도라,치즈,0.120158532794529,0.0865868821883742,0.0108175318619832,0.0900271633682576,1.0397321290816188,0.0004133791389754,1.0037806416207076,0.0434326118486093
치즈,도라,0.0865868821883742,0.120158532794529,0.0108175318619832,0.1249326871297792,1.0397321290816186,0.0004133791389754,1.0054557566772675,0.0418362865479747
도라,커피,0.120158532794529,0.1755517562946845,0.0213708423997513,0.177855387401371,1.013122233324853,0.0002768009338792,1.0028019779870665,0.0147211413540087
커피,도라,0.1755517562946845,0.120158532794529,0.0213708423997513,0.1217352810978308,1.013122233324853,0.0002768009338792,1.001795299605423,0.0157102288794246
커피,돼지,0.1755517562946845,0.055362138638483,0.0102735467827168,0.0585214696768481,1.0570666364425634,0.0005546261125013,1.0033557122511128,0.0654811823774777
돼지,커피,0.055362138638483,0.1755517562946845,0.0102735467827168,0.1855699045480067,1.0570666364425634,0.0005546261125013,1.0123008080242446,0.0571497798416089
사과,드레,0.3136307118433323,0.0460677649984457,0.0154491762511656,0.0492591307795232,1.069275463682364,0.0010009103216717,1.0033567146258202,0.0943913065130212
