antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
김,호박,0.163838419474334,0.177385782324925,0.0302346092785323,0.1845391903531438,1.040326839809042,0.0011720030651983,1.008772227853987,0.0463590126644387
김치,냉동,0.1897336390897865,0.3855353677897336,0.0740518609984124,0.39029378951283,1.0123423740612345,0.0009028326698469,1.007804450145414,0.0150467768314266
냉동,김치,0.3855353677897336,0.1897336390897865,0.0740518609984124,0.1920754026354319,1.0123423740612345,0.0009028326698469,1.002898492697566,0.0198414952912312
김치,라면,0.1897336390897865,0.1144822720056447,0.0223143411536426,0.1176087764968389,1.0273099444693068,0.0005932030747448,1.0035432180283728,0.0328088883672415
라면,김치,0.1144822720056447,0.1897336390897865,0.0223143411536426,0.1949152542372881,1.027309944469307,0.0005932030747448,1.0064361114463705,0.0300207864195393
김치,마른,0.1897336390897865,0.0910742635385429,0.018274828011995,0.0963183339531424,1.0575801572348722,0.000994976563405,1.0058030063147565,0.0671941931793023
마른,김치,0.0910742635385429,0.1897336390897865,0.018274828011995,0.2006585318613209,1.0575801572348722,0.000994976563405,1.0136673664597606,0.0599005971529115
김치,미역,0.1897336390897865,0.0924148879872993,0.0185217851472922,0.0976199330606173,1.056322581638938,0.0009875721433869,1.0057681294878025,0.0658048919049487
미역,김치,0.0924148879872993,0.1897336390897865,0.0185217851472922,0.2004199274670738,1.056322581638938,0.0009875721433869,1.0133648758196725,0.0587487493879985
김치,밤,0.1897336390897865,0.0844064208855177,0.0160345739989416,0.0845109706210487,1.0012386467099796,1.983660178817015e-05,1.000114200970384,0.0015267996081622
밤,김치,0.0844064208855177,0.1897336390897865,0.0160345739989416,0.1899686520376175,1.0012386467099796,1.983660178817015e-05,1.0002901282134602,0.0013511610288281
김치,빵,0.1897336390897865,0.08904568707003,0.0179749514905627,0.0947378207512086,1.063923743737325,0.0010799892375155,1.0062878288872092,0.0741521745604787
빵,김치,0.08904568707003,0.1897336390897865,0.0179749514905627,0.2018621236133121,1.063923743737325,0.0010799892375155,1.0151959766380634,0.0659561207207511
김치,생선,0.1897336390897865,0.1191038983947786,0.0234609278532369,0.1236519152101152,1.03818528928635,0.0008629117810153,1.0051897378385064,0.0453934723603102
생선,김치,0.1191038983947786,0.1897336390897865,0.0234609278532369,0.1969786729857819,1.03818528928635,0.0008629117810153,1.009022218529281,0.0417538499619225
김치,소시,0.1897336390897865,0.0538542952901746,0.010530957840889,0.0555039047973224,1.0306309737832324,0.0003129864148682,1.0017465498433786,0.0366800403083618
소시,김치,0.0538542952901746,0.1897336390897865,0.010530957840889,0.1955453652145431,1.0306309737832324,0.0003129864148682,1.0072244299099682,0.0314122894927809
김치,스낵,0.1897336390897865,0.1032633621449991,0.0201270065267242,0.1060803272592041,1.0272794247222896,0.000534473042307,1.003151250833946,0.0327731970120448
스낵,김치,0.1032633621449991,0.1897336390897865,0.0201270065267242,0.1949094636146224,1.0272794247222898,0.000534473042307,1.0064288726434096,0.0296129520723752
김치,잼,0.1897336390897865,0.1068442406068089,0.021344152407832,0.112495351431759,1.0528911132023149,0.0010722058217174,1.0063674154654476,0.0619971090393079
잼,김치,0.1068442406068089,0.1897336390897865,0.021344152407832,0.1997688624731715,1.0528911132023149,0.0010722058217174,1.012540406031187,0.0562434619045202
김치,즉석,0.1897336390897865,0.1862056800141118,0.0359675427765037,0.1895686128672369,1.0180603129446435,0.000638061488238,1.0041495589960092,0.0218939415665434
즉석,김치,0.1862056800141118,0.1897336390897865,0.0359675427765037,0.1931602879878741,1.0180603129446435,0.000638061488238,1.004247000794671,0.0217990270064942
김치,치즈,0.1897336390897865,0.0855000881989768,0.0164932086787793,0.0869282261063592,1.016703350107181,0.0002709658022897,1.0015641025691686,0.0202759644214007
치즈,김치,0.0855000881989768,0.1897336390897865,0.0164932086787793,0.1929028264906127,1.016703350107181,0.0002709658022897,1.0039266491134469,0.0179649354731134
김치,커피,0.1897336390897865,0.170682660081143,0.0345210795554771,0.1819449609520267,1.0659838607245142,0.0021368373287568,1.0137671676516904,0.076394005938493
커피,김치,0.170682660081143,0.1897336390897865,0.0345210795554771,0.2022529971062422,1.0659838607245142,0.0021368373287568,1.015693393984613,0.0746390919466273
낙지,라면,0.1041453519139178,0.1144822720056447,0.0122596577879696,0.1177168021680216,1.0282535462103466,0.0003368612820369,1.003666090627505,0.0306715128822394
라면,낙지,0.1144822720056447,0.1041453519139178,0.0122596577879696,0.1070878274268104,1.0282535462103466,0.0003368612820369,1.003295369470004,0.031029550861303
낙지,미역,0.1041453519139178,0.0924148879872993,0.0100017639795378,0.0960365853658536,1.0391895446440624,0.0003771829480152,1.004006464553679,0.0420957156671722
미역,낙지,0.0924148879872993,0.1041453519139178,0.0100017639795378,0.1082267608322199,1.0391895446440629,0.0003771829480152,1.00457673401605,0.0415516319580379
낙지,생선,0.1041453519139178,0.1191038983947786,0.0124536955371317,0.1195799457994579,1.0039969086746554,4.957812448803944e-05,1.0005407048628754,0.0044437978881332
생선,낙지,0.1191038983947786,0.1041453519139178,0.0124536955371317,0.1045616113744075,1.0039969086746554,4.957812448803944e-05,1.0004648666684133,0.004519258271191
낙지,즉석,0.1041453519139178,0.1862056800141118,0.0200388075498324,0.1924119241192411,1.0333300472072549,0.0006463514763923,1.0076849130026602,0.0360047101813019
즉석,낙지,0.1862056800141118,0.1041453519139178,0.0200388075498324,0.1076165214096248,1.0333300472072549,0.0006463514763923,1.0038897733754442,0.0396353060924177
낙지,커피,0.1041453519139178,0.170682660081143,0.0179749514905627,0.1725948509485094,1.011203193496383,0.0001991457908084,1.0023110695764443,0.0123670424962764
커피,낙지,0.170682660081143,0.1041453519139178,0.0179749514905627,0.1053121124431583,1.011203193496383,0.0001991457908084,1.0013040978261445,0.0133592678822455
냉동,닭고,0.3855353677897336,0.039707179396719,0.0155230199329687,0.0402635431918008,1.0140116675003072,0.0002144979203617,1.000579704762839,0.0224879558633936
닭고,냉동,0.039707179396719,0.3855353677897336,0.0155230199329687,0.3909373611728121,1.0140116675003072,0.0002144979203617,1.0088693560213782,0.0143894166782169
도라,냉동,0.1218909860645616,0.3855353677897336,0.0474863291585817,0.3895803183791606,1.010491775664102,0.0004930430159276,1.006626507485287,0.0118240913809767
냉동,도라,0.3855353677897336,0.1218909860645616,0.0474863291585817,0.1231698389458272,1.010491775664102,0.0004930430159276,1.0014584955423158,0.0168973781060178
딸기,냉동,0.1215734697477509,0.3855353677897336,0.0475745281354736,0.3913232733604179,1.0150126448939465,0.0007036557628004,1.0095089976622542,0.0168376049399009
냉동,딸기,0.3855353677897336,0.1215734697477509,0.0475745281354736,0.1233986090775988,1.0150126448939465,0.0007036557628004,1.0020820630091944,0.024070708238996
배,냉동,0.0584759216793085,0.3855353677897336,0.0229846533780208,0.3930618401206636,1.0195221319747632,0.0004401174065449,1.012400723547233,0.0203375744319089
냉동,배,0.3855353677897336,0.0584759216793085,0.0229846533780208,0.0596174963396778,1.0195221319747632,0.0004401174065449,1.00121394715015,0.0311626007723242
냉동,블루,0.3855353677897336,0.1006879520197565,0.0401658140765567,0.1041819180087847,1.034700934113176,0.0013470474626248,1.0039003075058073,0.0545794850734303
블루,냉동,0.1006879520197565,0.3855353677897336,0.0401658140765567,0.3989138051857043,1.034700934113176,0.0013470474626248,1.0222571030767125,0.0372920203806808
사과,냉동,0.2817604515787617,0.3855353677897336,0.1112894690421591,0.3949790271082452,1.0244949234428269,0.0026608497141397,1.0156088131513437,0.0332887096123278
냉동,사과,0.3855353677897336,0.2817604515787617,0.1112894690421591,0.2886621522693997,1.0244949234428269,0.0026608497141397,1.0097024229944416,0.038910730587505
냉동,상추,0.3855353677897336,0.1528488269536073,0.059163873699065,0.1534590043923865,1.0039920321990066,0.0002352449832767,1.0007207890012948,0.0064709326376958
상추,냉동,0.1528488269536073,0.3855353677897336,0.059163873699065,0.3870744373918061,1.0039920321990068,0.0002352449832767,1.002511022048947,0.0046935651744195
수박,냉동,0.0753219262656553,0.3855353677897336,0.0298818133709648,0.3967213114754098,1.029014053236685,0.0008425468255042,1.0185419175224524,0.0304927461286936
냉동,수박,0.3855353677897336,0.0753219262656553,0.0298818133709648,0.0775073206442167,1.029014053236685,0.0008425468255042,1.002369009995925,0.0458870572448218
냉동,전복,0.3855353677897336,0.0669077438701711,0.0260363379784794,0.0675329428989751,1.0093441953448192,0.0002410363375117,1.0006704784089078,0.0150662693972637
전복,냉동,0.0669077438701711,0.3855353677897336,0.0260363379784794,0.3891378855786976,1.0093441953448192,0.0002410363375117,1.0058974320127494,0.009921515930663
키위,냉동,0.1144293526195096,0.3855353677897336,0.0458634679837713,0.4008016032064128,1.0395974966037491,0.0017469054356676,1.025477764123488,0.0430109754397148
냉동,키위,0.3855353677897336,0.1144293526195096,0.0458634679837713,0.1189604685212298,1.0395974966037491,0.0017469054356676,1.005142920084545,0.0619877131538154
토마,냉동,0.2165990474510495,0.3855353677897336,0.0836479096842476,0.3861878003094715,1.001692276699485,0.0001413162623012,1.0010629187886242,0.0021565173385548
냉동,토마,0.3855353677897336,0.2165990474510495,0.0836479096842476,0.2169655929721815,1.001692276699485,0.0001413162623012,1.0004681090867045,0.0027494141219085
파,냉동,0.1207796789557241,0.3855353677897336,0.0475392485447168,0.3936030378267854,1.0209258882869907,0.0009744105969958,1.0133042718554175,0.0233126674529824
냉동,파,0.3855353677897336,0.1207796789557241,0.0475392485447168,0.1233071010248901,1.0209258882869907,0.0009744105969958,1.0028829046888834,0.0333574462840616
냉동,파프,0.3855353677897336,0.1019227376962427,0.0396189804198271,0.1027635431918008,1.0082494398655577,0.0003241602559696,1.000937105808818,0.0133155644547645
파프,냉동,0.1019227376962427,0.3855353677897336,0.0396189804198271,0.3887158186223606,1.0082494398655577,0.0003241602559696,1.0052029005976555,0.0091105117107414
풋고,냉동,0.0827306403245722,0.3855353677897336,0.0324748632915858,0.3925373134328358,1.0181616168790018,0.0005792754465716,1.0115265444247628,0.0194464755776543
냉동,풋고,0.3855353677897336,0.0827306403245722,0.0324748632915858,0.0842331625183016,1.0181616168790018,0.0005792754465716,1.0016407257090256,0.0290295897697084
호박,냉동,0.177385782324925,0.3855353677897336,0.0707884988534133,0.3990652346857598,1.0350937113074543,0.0024000060241037,1.0225147015565843,0.0412148209702436
냉동,호박,0.3855353677897336,0.177385782324925,0.0707884988534133,0.1836109077598828,1.0350937113074543,0.0024000060241037,1.007625194278229,0.0551763208682994
사과,당면,0.2817604515787617,0.0383136355618274,0.0112012700652672,0.0397545858636449,1.0376093336141938,0.0004060028077426,1.0015006062831484,0.0504652528621311
당면,사과,0.0383136355618274,0.2817604515787617,0.0112012700652672,0.2923572744014732,1.0376093336141938,0.0004060028077426,1.0149748205406175,0.0376901885760188
도라,마른,0.1218909860645616,0.0910742635385429,0.0115187863820779,0.0945007235890014,1.0376227039048018,0.0004176545942612,1.0037840560889673,0.0412916372621463
마른,도라,0.0910742635385429,0.1218909860645616,0.0115187863820779,0.126476854541933,1.037622703904802,0.0004176545942612,1.0052498534254255,0.0398916626799473
도라,밤,0.1218909860645616,0.0844064208855177,0.0104251190686188,0.0855282199710564,1.0132904472641984,0.0001367371967026,1.001226718101135,0.0149367878564158
밤,도라,0.0844064208855177,0.1218909860645616,0.0104251190686188,0.1235109717868338,1.0132904472641984,0.0001367371967026,1.0018482669721205,0.0143252730852977
도라,빵,0.1218909860645616,0.08904568707003,0.0115364261774563,0.0946454413892908,1.062886305934806,0.0006825595756939,1.0061851506307693,0.0673784222444197
빵,도라,0.08904568707003,0.1218909860645616,0.0115364261774563,0.1295562599049128,1.062886305934806,0.0006825595756939,1.0088061680350688,0.0649490310082339
